2.98 0.301908 1.21458 -0.907688 -0.329856 -0.390553 -0.0500894
2.99 0.285166 1.23181 -0.902817 -0.331078 -0.39258 -0.0503126
3 0.26849 1.24873 -0.897675 -0.332362 -0.394568 -0.0505649
3.01 0.251885 1.26534 -0.892262 -0.33371 -0.396515 -0.0508466
3.02 0.235357 1.28164 -0.886577 -0.33512 -0.398421 -0.0511577
3.03 0.21891 1.29761 -0.880621 -0.336591 -0.400286 -0.0514985
3.04 0.202548 1.31325 -0.874392 -0.338123 -0.40211 -0.051869
3.05 0.186278 1.32857 -0.867891 -0.339715 -0.403892 -0.0522693
3.06 0.170103 1.34355 -0.861117 -0.341366 -0.405633 -0.0526996
3.07 0.154028 1.35819 -0.854071 -0.343076 -0.407332 -0.0531598
3.08 0.138059 1.37249 -0.846753 -0.344843 -0.408989 -0.0536502
3.09 0.122199 1.38645 -0.839162 -0.346667 -0.410604 -0.0541707
3.1 0.106453 1.40006 -0.8313 -0.348546 -0.412177 -0.0547215
3.11 0.090826 1.41331 -0.823166 -0.35048 -0.413709 -0.0553025
3.12 0.0753221 1.42621 -0.814761 -0.352468 -0.415198 -0.0559139
3.13 0.0599458 1.43875 -0.806086 -0.354508 -0.416644 -0.0565556
3.14 0.0447014 1.45093 -0.797142 -0.3566 -0.418049 -0.0572276
3.15 0.0295931 1.46274 -0.787928 -0.358741 -0.419411 -0.05793
3.16 0.0146252 1.47418 -0.778447 -0.360932 -0.420731 -0.0586627
3.17 -0.000198194 1.48525 -0.768698 -0.363171 -0.422009 -0.0594258
3.18 -0.014873 1.49595 -0.758684 -0.365456 -0.423245 -0.0602191
3.19 -0.0293953 1.50627 -0.748405 -0.367785 -0.424439 -0.0610428
3.2 -0.0437611 1.51622 -0.737862 -0.370159 -0.42559 -0.0618967
3.21 -0.0579665 1.52578 -0.727057 -0.372575 -0.4267 -0.0627808
3.22 -0.0720077 1.53496 -0.715992 -0.375032 -0.427768 -0.063695
3.23 -0.0858811 1.54375 -0.704667 -0.377528 -0.428795 -0.0646392
3.24 -0.0995828 1.55215 -0.693084 -0.380062 -0.429779 -0.0656133
3.25 -0.113109 1.56017 -0.681246 -0.382633 -0.430723 -0.0666174
3.26 -0.126458 1.56779 -0.669154 -0.385238 -0.431625 -0.0676511
3.27 -0.139623 1.57502 -0.65681 -0.387876 -0.432486 -0.0687145
3.28 -0.152604 1.58186 -0.644215 -0.390545 -0.433306 -0.0698074
3.29 -0.165396 1.58829 -0.631373 -0.393244 -0.434086 -0.0709297
3.3 -0.177996 1.59434 -0.618285 -0.395971 -0.434825 -0.0720812
3.31 -0.190401 1.59998 -0.604953 -0.398724 -0.435524 -0.0732617
3.32 -0.202607 1.60522 -0.591381 -0.401502 -0.436184 -0.0744712
3.33 -0.214613 1.61007 -0.577569 -0.404301 -0.436803 -0.0757093
3.34 -0.226415 1.61451 -0.563522 -0.407122 -0.437383 -0.076976
3.35 -0.23801 1.61855 -0.549241 -0.409961 -0.437925 -0.0782711
3.36 -0.249396 1.62219 -0.534729 -0.412817 -0.438427 -0.0795942
3.37 -0.260569 1.62542 -0.51999 -0.415687 -0.438891 -0.0809453
3.38 -0.271528 1.62825 -0.505025 -0.41857 -0.439317 -0.0823241
3.39 -0.28227 1.63068 -0.489839 -0.421464 -0.439705 -0.0837304
3.4 -0.292792 1.63271 -0.474434 -0.424367 -0.440055 -0.0851639
3.41 -0.303092 1.63433 -0.458812 -0.427276 -0.440369 -0.0866243
3.42 -0.313169 1.63555 -0.442979 -0.43019 -0.440646 -0.0881115
3.43 -0.323019 1.63637 -0.426936 -0.433106 -0.440887 -0.0896251
3.44 -0.332641 1.63678 -0.410688 -0.436022 -0.441091 -0.0911649
3.45 -0.342033 1.63679 -0.394237 -0.438936 -0.44126 -0.0927305
3.46 -0.351192 1.6364 -0.377588 -0.441846 -0.441395 -0.0943217
